,variable,experiment,units,frequency,ensemble,model,year,value,land_area
35,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2050,0.0,149448400000000.0
36,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2051,0.0,149448400000000.0
37,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2052,0.0,149448400000000.0
38,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2053,0.0,149448400000000.0
39,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2054,0.0,149448400000000.0
40,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2055,0.0,149448400000000.0
41,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2056,0.0,149448400000000.0
42,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2057,0.0,149448400000000.0
43,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2058,0.0,149448400000000.0
44,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2059,0.0,149448400000000.0
45,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2060,0.0,149448400000000.0
46,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2061,0.0,149448400000000.0
47,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2062,0.0,149448400000000.0
48,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2063,0.0,149448400000000.0
49,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2064,0.0,149448400000000.0
50,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2065,0.0,149448400000000.0
51,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2066,0.0,149448400000000.0
52,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2067,0.0,149448400000000.0
53,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2068,0.0,149448400000000.0
54,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2069,0.0,149448400000000.0
55,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2070,0.0,149448400000000.0
56,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2071,0.0,149448400000000.0
57,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2072,0.0,149448400000000.0
58,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2073,0.0,149448400000000.0
59,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2074,0.0,149448400000000.0
60,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2075,0.0,149448400000000.0
61,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2076,0.0,149448400000000.0
62,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2077,0.0,149448400000000.0
63,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2078,0.0,149448400000000.0
64,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2079,0.0,149448400000000.0
65,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2080,0.0,149448400000000.0
66,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2081,0.0,149448400000000.0
67,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2082,0.0,149448400000000.0
68,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2083,0.0,149448400000000.0
69,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2084,0.0,149448400000000.0
70,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2085,0.0,149448400000000.0
71,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2086,0.0,149448400000000.0
72,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2087,0.0,149448400000000.0
73,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2088,0.0,149448400000000.0
74,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2089,0.0,149448400000000.0
75,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2090,0.0,149448400000000.0
76,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2091,0.0,149448400000000.0
77,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2092,0.0,149448400000000.0
78,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2093,0.0,149448400000000.0
79,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2094,0.0,149448400000000.0
80,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2095,0.0,149448400000000.0
81,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2096,0.0,149448400000000.0
82,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2097,0.0,149448400000000.0
83,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2098,0.0,149448400000000.0
84,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2099,0.0,149448400000000.0
85,npp,ssp245,kg m-2 s-1,mon,r4i1p1f1,CESM2,2100,0.0,149448400000000.0
