,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2015,0.0,149448400000000.0
1,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2016,0.0,149448400000000.0
2,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2017,0.0,149448400000000.0
3,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2018,0.0,149448400000000.0
4,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2019,0.0,149448400000000.0
5,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2020,0.0,149448400000000.0
6,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2021,0.0,149448400000000.0
7,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2022,0.0,149448400000000.0
8,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2023,0.0,149448400000000.0
9,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2024,0.0,149448400000000.0
10,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2025,0.0,149448400000000.0
11,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2026,0.0,149448400000000.0
12,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2027,0.0,149448400000000.0
13,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2028,0.0,149448400000000.0
14,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2029,0.0,149448400000000.0
15,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2030,0.0,149448400000000.0
16,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2031,0.0,149448400000000.0
17,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2032,0.0,149448400000000.0
18,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2033,0.0,149448400000000.0
19,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2034,0.0,149448400000000.0
20,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2035,0.0,149448400000000.0
21,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2036,0.0,149448400000000.0
22,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2037,0.0,149448400000000.0
23,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2038,0.0,149448400000000.0
24,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2039,0.0,149448400000000.0
25,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2040,0.0,149448400000000.0
26,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2041,0.0,149448400000000.0
27,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2042,0.0,149448400000000.0
28,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2043,0.0,149448400000000.0
29,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2044,0.0,149448400000000.0
30,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2045,0.0,149448400000000.0
31,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2046,0.0,149448400000000.0
32,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2047,0.0,149448400000000.0
33,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2048,0.0,149448400000000.0
34,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2049,0.0,149448400000000.0
35,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2050,0.0,149448400000000.0
36,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2051,0.0,149448400000000.0
37,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2052,0.0,149448400000000.0
38,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2053,0.0,149448400000000.0
39,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2054,0.0,149448400000000.0
40,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2055,0.0,149448400000000.0
41,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2056,0.0,149448400000000.0
42,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2057,0.0,149448400000000.0
43,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2058,0.0,149448400000000.0
44,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2059,0.0,149448400000000.0
45,npp,ssp126,kg m-2 s-1,mon,r11i1p1f1,CESM2,2060,0.0,149448400000000.0
